,year,month,day,Brazil,Côte d'Ivoire,Netherlands,Paraguay,Russia,South Korea,Spain,Sweden,United States,Italy,Sri Lanka,Thailand,United Kingdom,Afghanistan,Albania,American Samoa,Argentina,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brunei,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,French Guiana,Gabon,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Laos,Latvia,Lebanon,Luxembourg,Macao,Malawi,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Poland,Portugal,Reunion,Romania,Samoa,Senegal,Serbia,Slovakia,South Africa,Sudan,Suriname,Switzerland,Taiwan,Tajikistan,Tanzania,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,"Virgin Islands, U.S.",Zimbabwe,Bulgaria,Wallis and Futuna,Algeria,Angola,Benin,Bosnia and Herzegovina,Botswana,Burkina Faso,Burundi,Chad,Croatia,Democratic Republic of the Congo,Ethiopia,Guinea,Isle of Man,Liberia,Lithuania,Mauritania,Palestina,Republic of Congo,Slovenia,Somalia,South Sudan,Syria,Togo,Tunisia,Yemen,Zambia,Bhutan,Central African Republic,Djibouti,Equatorial Guinea,Eritrea,Faroe Islands,Gambia,Guinea-Bissau,Madagascar,North Korea,Rwanda,Sierra Leone,Swaziland,São Tomé and Príncipe,Timor-Leste,Vanuatu,Solomon Islands,Saint Helena
34,2013,2,4,585383,1310,73577,12881,105587,31662,242075,23320,2229100,55893,778,61596,458276,368,84,4,64178,25751,2767,1283,342,5139,12329,577,636,297,1043,78509,54774,4170,71017,8719,55,2042,4772,23843,18840,16317,8913,1165,47,2889,210244,324,192,310,21169,4368,4203,2502,9515,212,614,5034,1877,259,13216,492466,622,1033,131626,2684,2377,3197,978,339,223,5465,4549,294,107,341,179537,216,3710,189134,823,1837,1268,149,717,431,26,5074,2620,43,21005,7567,3547,2057,14156,33,11291,81986,3477,5372,281,897,21,835,3045,369,15167,595,357,9679,2008,17,580,228293,572,11215,2368,351,40517,1401,617,211,642,0,378,184,714,217,332,163,17,3,521,349,44,25,262,6,366,41,419,178,289,9,9,78,131,614,232,395,6,2,5,16,0,3,19,0,74,27,59,14,19,1,18,13,0,0
35,2013,2,5,553811,1826,74253,14050,101828,32516,239734,22204,1957528,54680,1065,61280,429811,317,70,1,67460,25174,2722,1114,329,4771,11588,553,638,243,1187,72132,58999,4420,71479,8186,52,2096,4275,27061,19337,14906,8433,1128,41,2570,197024,312,347,249,20017,4171,4161,2748,8753,185,661,4871,1839,200,13679,501039,531,978,133113,2790,2276,3172,957,428,237,5320,4027,272,122,334,172684,329,3918,170930,711,1554,1158,188,490,387,20,4513,2261,48,21157,7335,3365,1985,13590,32,12310,80542,3330,4654,262,890,58,1071,3154,453,14910,572,382,8935,1960,22,614,215572,738,11333,2484,411,38608,1632,397,286,770,0,136,184,860,228,413,44,16,5,443,387,45,19,313,7,400,29,396,173,363,6,12,81,99,572,188,360,5,4,6,12,0,2,16,0,116,54,59,22,12,0,27,10,0,0
36,2013,2,6,595032,2005,73474,14597,100680,31110,244039,24005,1905685,53339,837,60300,398641,208,43,0,68436,24416,2553,1296,419,5034,10991,589,749,271,1068,73039,60591,4288,70154,8460,35,2160,4286,28412,20654,15163,8855,1129,65,2275,197296,338,255,207,19935,6566,4045,2825,8266,226,544,6521,2001,172,12952,494474,447,1152,131144,2938,2248,3786,940,430,160,5004,4397,175,113,394,176119,323,3603,167906,993,1725,1040,135,538,465,34,4682,2277,55,24079,6960,3668,1715,14986,38,12729,80874,3383,5163,350,892,36,933,3001,441,17294,607,553,9255,1818,13,688,208688,764,10414,2543,358,40647,1450,334,307,652,0,135,159,576,214,474,261,11,6,418,454,46,20,223,15,386,64,441,117,309,6,6,80,51,776,296,381,11,1,22,5,0,12,17,0,69,50,71,11,13,0,45,8,14,0
37,2013,2,7,534979,2709,67790,14765,94782,31291,254828,16929,1443523,47334,908,56401,296394,267,66,1,68640,21475,2529,1096,328,4702,10237,586,705,395,1021,57873,53624,4677,71854,8171,48,2211,3497,29714,17931,14713,8205,1080,49,2094,155874,218,222,233,18713,4111,4256,2538,7983,225,455,5137,2027,199,13354,511770,552,1165,118645,2592,1821,3519,724,326,198,5525,4188,178,90,534,193984,349,2963,154693,1059,1897,1262,153,402,408,22,3400,2075,4,21338,5354,3369,1868,17695,132,12266,81079,3371,4385,257,815,111,1215,3114,425,16826,344,467,6666,1848,2,711,208152,756,10623,2393,392,37137,1462,367,194,624,0,134,157,464,166,360,109,8,2,439,319,27,41,144,1,406,39,331,119,281,13,9,86,152,632,302,426,5,1,4,8,0,2,13,0,57,19,32,16,14,0,22,23,5,0
38,2013,2,8,519585,2624,68719,14682,96113,30861,215123,16459,1413211,44563,841,55984,275143,174,57,1,69768,20939,2417,948,364,4568,9918,574,640,284,1678,60773,52950,4592,66298,6494,36,2237,3903,30419,18243,15097,8533,1239,46,2421,153275,137,278,282,18599,3994,4338,2770,7932,260,666,4353,2278,207,13860,543458,481,1402,115774,2917,1864,3865,866,389,181,5391,4228,195,155,474,205961,291,2642,148124,910,1622,1065,150,396,374,7,3731,1996,13,24876,5353,3391,2024,13155,39,11687,83654,3198,4608,313,882,33,976,3188,402,16374,492,409,6571,1918,7,585,210977,662,11614,2253,494,36643,1305,596,221,756,0,144,223,395,257,491,73,6,5,486,284,26,20,112,0,428,36,547,240,380,5,9,72,73,621,230,668,6,1,5,3,1,0,14,0,47,17,101,23,22,0,32,10,71,0
39,2013,2,9,492836,3102,68443,14173,92510,32682,218451,18432,1381182,45517,1038,62025,292350,229,79,1,65689,20977,2614,1086,337,4474,9815,538,803,398,909,53500,56004,5325,73314,6814,20,2289,3362,31298,20476,14861,8546,1166,31,2673,163530,221,186,211,17133,4914,4202,2803,8663,76,525,4825,1937,205,14304,584483,525,1138,136954,2474,1932,3419,996,428,189,4646,4740,198,128,377,226828,204,2666,149337,989,1926,755,122,490,428,37,3545,2072,48,25210,5612,3709,1674,10333,24,11615,97185,3291,4665,291,848,8,1392,2999,477,17945,429,426,7252,2287,6,551,213267,568,11314,2166,328,35115,1533,651,210,664,0,145,219,426,245,455,239,4,4,476,238,34,20,194,1,404,44,610,175,282,7,8,66,71,725,215,397,5,3,4,6,0,0,5,0,44,12,72,13,21,0,28,11,90,0
40,2013,2,10,471281,3296,68012,13278,82138,29278,255242,14122,1454845,50550,964,61644,333122,133,42,0,64830,21761,2816,960,293,4253,9614,409,749,456,1224,55846,53938,3592,67281,7217,25,1776,3214,31944,14646,14098,8302,1075,62,1997,209452,190,248,232,15998,6114,4284,2597,8108,79,530,5220,1604,204,14069,581843,450,764,141098,2360,1741,3616,1149,322,195,4326,5154,158,131,522,220374,296,2453,149731,1069,1672,842,113,671,578,11,3441,1969,42,31826,5506,3817,1875,9599,23,11460,98072,4016,4242,229,741,63,1342,3309,389,19509,466,345,7768,2062,5,617,202371,686,9694,2224,316,32771,1141,393,183,486,0,133,191,558,193,546,200,14,6,485,352,101,28,208,3,425,23,324,188,295,7,6,57,140,493,229,426,0,2,8,8,0,1,25,1,247,58,72,14,8,0,27,13,5,0
41,2013,2,11,490523,1555,66981,15323,93216,34753,261371,14731,1628540,54528,914,56089,307753,228,51,1,66482,20069,3157,1039,452,4958,10576,529,774,280,1003,58914,56326,4300,70286,7912,64,1913,3267,26690,15438,14646,8503,1036,69,2208,189069,269,156,239,17849,4535,3887,2928,7786,163,568,4319,1881,267,12380,519421,482,820,137541,2471,1873,8441,1011,295,182,5148,3906,202,148,469,232953,307,2956,141892,845,1988,833,126,531,399,31,3241,2570,37,20448,5156,3459,1675,10049,41,12733,80450,3888,5041,212,812,83,1172,3017,329,16915,473,198,8860,2221,3,635,206262,738,11252,2428,410,37769,1176,386,200,490,0,83,223,642,187,484,102,2,5,356,329,26,13,190,4,409,24,541,163,233,33,20,58,35,706,284,392,8,1,6,3,0,0,39,0,271,54,97,8,9,0,21,6,5,0
42,2013,2,12,525540,2238,68210,14207,92275,34244,246013,16267,1483342,60982,879,53661,315119,145,62,1,68750,19591,2881,947,422,5181,11710,485,681,395,540,57341,52786,4373,67227,7621,22,2039,3262,24835,17692,14030,7696,1111,129,2236,182359,532,153,240,17060,3683,3922,3439,7863,117,436,4473,1762,183,13012,518119,532,849,118489,2508,1769,3467,813,402,185,4947,3724,199,144,337,245704,304,3023,141210,931,1805,1011,165,292,437,27,3517,2113,34,20264,4998,3329,1738,10797,20,11665,77669,3604,5430,309,758,69,1162,2855,315,16930,332,202,9006,2540,7,497,190865,653,10634,2884,346,37627,1426,449,268,497,0,122,213,670,213,443,244,5,9,419,246,39,19,201,17,295,16,424,173,267,3,4,66,109,711,321,464,9,0,0,1,3,1,20,1,176,125,32,9,10,0,39,14,12,0
43,2013,2,13,573772,2451,74912,14535,102322,38203,262503,16364,1442516,57504,938,57658,327855,257,73,0,69527,21053,3017,943,433,5376,11620,483,696,369,758,53075,54925,4857,64410,7190,57,2190,3916,26262,20427,14513,7913,1133,185,2401,192366,313,219,292,18530,5276,4191,3218,8397,143,626,4590,1736,237,14656,565647,578,928,122599,2916,2033,4100,1122,381,178,5521,4532,176,138,541,259554,368,2790,142624,1190,2143,1067,155,378,520,91,3785,2223,16,23746,5375,3855,2243,14655,40,11905,83550,3441,6083,337,900,8,1503,2904,432,18383,393,221,9407,2496,12,872,201230,922,11388,2779,391,37602,1322,295,317,618,0,127,278,657,261,493,153,9,6,362,312,39,14,211,21,355,52,454,141,323,6,15,77,71,648,237,541,9,5,8,8,0,2,38,0,156,8,84,11,4,0,68,18,0,0
44,2013,2,14,613443,2691,80008,16726,109946,37872,261065,17451,1446604,55583,851,62563,319284,291,64,2,73331,21628,3073,930,399,5238,12289,493,807,408,1005,57456,58890,4701,63577,8907,31,2248,4254,27628,21706,13586,8565,1234,115,2607,193601,593,219,290,19993,5052,4606,3795,8468,101,578,4941,2094,226,15092,540906,493,1145,130237,3180,2106,4404,979,356,234,6054,4977,147,133,290,245525,282,3602,149127,976,2086,1047,153,327,603,30,4275,2055,132,21650,5722,4018,2018,15311,37,12618,87440,4038,7555,157,893,16,1350,3182,386,18836,345,304,9262,2564,14,484,210374,1022,12745,2473,522,39738,1514,340,288,665,0,188,238,387,304,514,116,16,5,476,375,27,9,192,9,378,33,363,119,263,4,12,131,191,626,253,431,8,0,8,3,0,1,22,1,202,32,55,7,12,0,44,10,0,0
45,2013,2,15,586159,2670,82184,14474,105138,37850,219825,16728,1377875,55589,853,61517,298495,162,67,1,69746,21063,2970,986,375,5085,11949,489,816,380,913,54241,55103,4862,63887,7932,40,2370,5009,28454,17772,14581,7849,1250,58,2558,173169,538,118,269,20724,4629,4670,3766,7859,129,767,4515,2011,303,13596,563774,460,1108,127383,3114,2015,4781,1164,308,174,5572,3863,156,151,219,244845,461,3180,136702,1239,2253,955,125,396,426,33,4063,1795,32,21491,5450,3932,1743,13543,36,11427,84339,3166,5814,162,1010,12,923,3012,409,17914,513,324,8872,2644,6,773,212516,619,11530,2443,438,34466,1478,328,165,673,0,213,302,567,294,500,171,8,10,518,229,15,41,237,7,358,23,466,121,295,50,10,107,92,641,366,328,3,1,12,3,1,0,21,0,92,38,66,8,20,0,21,9,0,0
46,2013,2,16,581391,3019,78950,13120,102526,37902,241844,19407,1412585,57216,807,73601,319946,282,83,0,71018,23265,3298,951,262,4927,12360,473,882,300,1855,54130,51298,5073,67514,7562,35,2607,3706,31408,21531,14958,8707,1330,81,3085,193087,567,107,345,20554,5416,4809,3033,7667,112,437,5036,2187,345,14856,605950,544,1063,144337,3536,2173,4903,1585,363,194,5706,4734,301,132,521,235258,495,3533,145119,1091,2298,824,172,361,614,50,4044,2167,26,24258,5143,3609,1588,13608,34,11108,98949,3819,6132,252,889,3,1933,2998,399,17778,555,661,9547,2774,22,594,225788,718,12692,2263,467,35311,1548,280,224,674,0,169,329,663,355,410,135,13,3,516,206,54,73,254,12,351,70,571,122,293,108,44,80,167,660,318,365,10,0,3,3,1,0,18,0,45,30,135,4,11,0,20,9,0,0
47,2013,2,17,621470,2425,81754,14477,94248,40452,308083,16132,1519826,59845,787,72298,356613,259,76,1,73463,22368,3445,996,298,4855,12172,504,749,270,2076,55804,51623,4760,69105,8789,48,2080,3838,31583,25461,15885,8405,1066,22,2507,233274,527,126,372,19850,4808,4928,3572,8784,82,412,4683,1707,197,15472,611718,536,975,148774,3393,1757,5026,2006,346,198,4758,5176,376,108,368,222963,416,3997,148500,1178,2468,864,178,419,515,15,3451,2255,98,23422,5662,3925,1807,13740,53,11027,106226,3777,6491,257,840,8,1679,3148,395,16249,412,432,11446,2720,23,534,219444,871,12158,2403,369,37166,1395,360,174,607,0,170,478,680,369,658,158,9,3,380,251,25,25,260,7,353,14,665,417,274,100,10,142,156,702,238,409,8,2,6,3,0,2,4,3,70,16,186,15,7,0,50,5,12,5
48,2013,2,18,604452,1735,74255,15890,100177,42313,263431,16335,1649689,52572,924,60023,336944,330,71,9,73395,21430,3460,947,303,5223,12218,463,683,270,1007,55398,53777,4339,64134,7730,32,2335,4009,27343,20578,15408,7215,1157,89,2300,210125,415,93,377,19911,4420,4952,3560,7852,248,488,4684,2088,202,13246,535159,714,923,127354,3164,2011,4858,1115,338,224,5596,4491,328,107,255,189002,473,4349,141492,1001,2280,1269,116,566,360,45,3331,2208,49,19870,5211,3775,1933,14180,49,11030,84527,3672,6992,191,917,5,1457,3232,370,16536,343,344,10211,2265,16,672,219937,859,12711,1994,385,45384,1253,290,256,724,0,233,309,433,426,442,115,9,5,328,170,26,84,259,8,372,43,637,286,233,73,8,76,70,726,281,360,8,1,15,2,0,2,18,1,75,23,114,11,11,0,32,14,4,2
49,2013,2,19,560619,2429,74907,14329,98644,45350,255855,16432,1644317,51498,814,59200,360882,292,58,0,73836,21199,3318,844,410,4802,12371,536,657,375,1421,54760,56879,4726,66162,8043,33,2650,4060,26754,20791,14956,7650,1153,107,2710,202276,648,180,244,19458,4650,4283,3202,7505,169,623,5115,2454,233,14413,527470,831,1046,127416,2965,1826,5558,1059,311,175,5605,4666,211,150,384,187075,422,4222,145094,1256,2042,858,145,420,499,35,3539,2282,34,23644,5342,3628,1984,15141,59,11510,84494,3883,5821,198,979,8,1237,3330,356,17689,534,509,9942,2335,17,761,200598,919,12192,2203,538,38798,1145,298,179,655,0,392,276,864,337,395,134,11,6,312,281,26,74,229,10,396,11,488,332,255,26,12,74,75,691,237,510,2,3,9,9,0,0,61,1,82,24,103,14,2,0,12,13,2,0
50,2013,2,20,574191,2355,73654,14906,100156,44818,252581,17380,1663042,54113,785,60523,383664,223,67,0,71478,21614,3916,1277,363,4803,12968,623,774,309,1681,58191,60381,4773,68878,7928,37,2386,3862,27177,21191,15458,8119,1100,89,2599,206665,356,255,211,19844,4530,4212,3385,9401,111,746,5759,2160,239,14765,562562,618,890,127628,3080,2016,5629,1105,364,201,5460,4457,263,87,551,182232,656,4529,154194,988,2626,856,127,408,371,44,3836,2745,90,22964,5923,3457,1921,15425,50,11557,86649,3678,5690,203,926,3,1715,2913,359,18429,548,552,9446,2452,35,844,217795,895,12615,2669,495,41703,1260,336,144,845,0,454,232,796,361,433,141,22,6,296,339,55,13,197,17,361,56,588,339,270,29,14,58,40,707,247,669,4,4,1,10,1,2,39,2,198,13,108,20,14,0,47,9,11,0
51,2013,2,21,582585,2836,80753,15109,102903,41800,270553,18141,1661128,54574,789,59021,356380,198,55,0,77539,22283,4003,1031,417,4995,13307,433,677,378,1431,56034,54970,4923,64027,7992,50,2509,4176,28655,20884,13104,7967,1051,49,2657,217266,315,340,238,19694,4672,4295,3447,8920,139,626,4792,2344,193,15160,530304,624,1376,128043,3279,1858,5469,896,332,183,5622,4641,219,119,486,183638,587,4150,154978,1050,2310,914,163,506,412,34,3988,2808,15,23751,5821,3231,1713,16303,33,12477,84906,3382,5598,215,875,2,1264,3009,410,17800,436,359,9550,2356,14,779,212793,796,12067,2097,551,38853,1350,306,185,685,0,317,230,563,411,324,126,5,3,381,335,28,30,188,19,308,55,691,306,300,22,22,85,6,758,211,524,8,5,5,13,0,2,12,0,69,14,164,12,14,0,32,54,0,0
52,2013,2,22,575560,2478,77432,15772,108969,39878,242620,18257,1671868,56712,948,62055,348040,162,107,0,75016,22704,3848,1191,331,5437,12102,498,1033,404,1445,58613,61162,4712,66885,8538,72,2415,4219,33695,20970,16509,7712,1448,71,2873,206245,355,379,266,19672,4007,4980,3400,8528,156,683,4936,2201,328,15636,583142,593,1487,130599,3644,1957,5528,988,469,187,5862,4414,322,186,410,197801,545,3774,156036,1057,2386,1003,224,526,375,58,3943,2635,42,22102,5714,3449,2198,15586,52,13008,96181,3856,5785,306,1068,8,1648,3260,396,19565,689,308,8256,2505,14,738,224256,899,12965,2074,535,42560,1306,382,184,825,0,282,230,574,439,444,219,3,4,420,188,44,41,152,7,367,65,739,262,262,35,12,85,15,771,305,554,4,3,29,6,0,0,18,4,83,98,68,21,18,0,19,10,1,3
53,2013,2,23,556025,2572,79965,15030,103062,39417,265728,21129,1571943,57533,958,68287,379123,117,64,1,72754,23669,3324,1273,266,5032,12290,403,956,387,1723,58084,61552,5194,70009,8607,50,2476,4241,31091,20645,16020,8803,1345,61,3207,225442,252,292,292,20416,4236,5219,3784,8555,88,765,5256,2327,211,15997,626584,478,1329,155177,3511,2085,5141,1339,505,493,5672,4806,352,210,379,216741,674,3998,157543,1213,2490,852,225,422,357,69,3876,2692,19,23871,5897,3416,1946,15108,30,12501,106778,4616,5216,437,956,7,1758,3205,340,23065,668,784,8715,2559,7,814,236887,773,13580,2071,564,38732,1512,339,165,847,0,282,246,511,350,412,187,4,5,425,207,48,51,151,10,538,111,703,285,347,17,18,69,28,1062,192,492,5,2,10,9,0,2,38,0,109,49,146,31,5,0,32,10,1,0
54,2013,2,24,585399,2900,87631,14753,95857,41176,307482,17892,1637292,65142,936,73135,419262,173,53,1,75038,22819,2872,1117,228,4301,13296,480,937,374,1439,58814,58430,5517,70364,9022,63,2379,4453,31297,19783,15277,8296,1141,68,2570,274540,373,304,194,18844,4489,4841,4428,9403,84,634,4883,2002,158,15760,636917,584,1180,161933,3050,1865,5291,1257,428,504,4712,6174,213,231,398,210464,843,4679,154303,1140,2321,939,208,342,412,55,3619,2616,8,24334,6324,3280,2191,15565,29,11855,125277,4170,5940,439,818,6,1774,3356,394,16435,596,648,11521,2811,16,627,244499,809,12550,2190,420,38195,1416,247,188,1000,0,186,243,600,320,288,199,0,5,400,330,34,66,242,7,483,49,592,254,277,9,14,73,19,1302,268,650,6,2,10,7,8,0,32,0,298,45,77,30,17,2,24,14,0,0
55,2013,2,25,627026,1744,74816,15031,102633,40450,270615,17903,1734408,66770,939,71993,367713,161,112,0,79109,23637,3285,1472,380,4689,12355,511,761,320,906,62440,79298,5172,69097,9891,77,2289,4072,30129,21210,14443,7495,1126,49,3029,242929,284,324,195,19297,4025,4799,3244,8506,154,623,5225,1895,165,14619,542230,511,1289,135399,3136,1815,7768,919,440,351,5324,4964,335,183,664,187569,586,3825,151773,1001,2078,1204,313,444,452,42,3798,2916,8,22395,5989,3857,1820,18097,30,13817,110148,4293,6525,306,883,5,1264,3322,337,16006,591,679,10433,2169,11,576,229773,889,12380,2371,389,45253,1136,308,108,734,0,154,177,672,331,378,205,1,4,416,254,46,24,167,13,272,55,452,224,291,3,11,59,22,998,340,622,9,6,20,7,0,1,33,0,429,106,180,15,19,0,22,11,5,0
56,2013,2,26,579339,2361,71843,14322,100926,41464,289420,16917,1683578,57048,866,63303,345376,130,39,2,74765,22516,2866,1132,362,4334,12455,529,922,421,1101,59250,82390,4461,74444,8468,101,2151,3839,31716,22563,14612,8348,1113,60,2641,229946,290,315,253,18579,5032,4739,3143,10357,180,674,5898,2312,136,14233,566226,533,1003,133848,3253,1866,4774,1039,388,315,5095,5569,332,168,626,190022,687,3609,152768,1206,2467,1156,203,516,512,31,3949,2565,11,23199,6055,3778,1714,18863,18,12795,87137,3731,6158,316,1118,2,1523,2649,315,17486,781,480,10811,2430,16,795,209012,842,12583,2219,493,47281,1305,396,95,745,0,252,168,774,275,498,173,7,3,338,357,50,46,218,19,383,27,638,186,272,15,6,61,21,908,175,466,4,2,21,5,0,0,21,0,339,32,118,22,4,0,9,36,1,0
57,2013,2,27,548630,2312,66741,12837,93041,30164,239820,15601,1551316,52583,724,59421,323818,136,44,4,69674,21597,2586,1000,240,4070,12110,424,592,455,884,56891,73321,4634,61070,8422,66,2136,3448,36561,18960,11929,6760,1069,106,2330,223139,290,204,192,16636,4802,4322,2744,7825,213,671,4196,1835,154,12889,491169,553,874,118238,2528,1639,4593,783,408,211,4557,4508,318,122,367,160231,439,3017,147809,891,1966,1063,107,490,475,35,3603,2198,10,21057,4963,3105,1405,13510,56,12054,79252,3016,6137,241,854,3,1279,2588,228,15695,703,626,9789,1863,15,599,191109,760,11066,2129,323,37148,1095,308,160,599,0,165,91,508,217,338,148,1,6,346,229,36,57,146,7,283,117,423,195,246,5,10,57,57,1006,285,430,2,4,7,4,0,0,15,1,187,23,62,1,8,0,26,11,12,0
58,2013,2,28,556068,2297,65446,13542,95489,31666,252229,16830,1554566,53921,766,61608,326692,92,80,1,69749,20405,2581,1058,308,4156,12109,424,592,352,1036,57582,86562,4813,61873,8708,50,2287,3761,29261,19284,11222,7683,1114,86,2387,229008,210,263,162,16537,5008,4213,2648,7771,147,592,4502,1901,182,12862,525694,472,862,128953,2963,1854,4648,874,417,230,4503,4505,621,117,420,170026,331,3307,138980,954,2409,827,177,443,503,15,3458,2281,8,23690,5568,3010,1560,13937,13,11560,83580,3028,6127,286,903,5,1553,2677,259,15453,594,485,11108,2175,11,668,192490,759,11426,1928,591,37236,1165,565,135,675,0,178,96,616,207,270,176,2,7,377,309,42,33,157,26,277,11,504,187,248,0,6,78,19,1018,231,437,2,4,14,11,0,1,9,1,282,10,30,6,21,0,10,23,2,0
59,2013,3,1,570413,2578,70030,14455,103036,34125,226696,18195,1553665,53749,860,67003,326993,117,77,0,75691,21445,2797,1100,277,4799,11722,533,717,330,1361,56834,64191,4880,63929,8830,53,2228,3887,32101,18770,12978,6777,1209,62,3044,207599,189,204,220,18476,5169,4819,2584,8592,135,548,4997,2185,257,14597,556757,473,745,135587,2596,1922,5767,957,365,218,5106,4433,262,154,394,186830,364,3868,146379,1043,2403,1009,164,390,439,34,3673,2619,20,22668,5760,3628,1698,13564,26,12140,85978,3470,6149,191,932,5,1602,3079,336,15906,630,317,9761,2046,14,551,219636,762,12249,2014,616,40604,1262,424,213,746,0,261,126,1095,317,300,161,5,5,461,255,44,19,157,6,313,32,643,313,298,42,12,83,47,866,173,368,3,1,7,4,0,4,4,1,126,41,27,19,20,0,16,25,0,0
60,2013,3,2,561277,2837,75287,13654,102564,34945,265147,21504,1506738,55149,911,76094,339524,201,66,3,68764,22850,2425,1586,383,4729,11945,537,610,376,1314,55006,65049,5446,67863,9091,31,2407,4174,34522,18561,13269,7993,1423,53,2970,221536,410,310,274,19401,6400,4697,2725,10015,90,505,5892,2214,203,15398,620828,652,948,159332,2871,1900,5513,1267,456,172,4872,5300,449,160,484,207658,386,3700,152135,1049,2310,1006,171,467,413,33,3659,2789,9,22922,5889,2981,1743,14275,15,11873,106356,4522,7150,312,917,4,1745,3529,353,16721,683,599,11321,2294,9,542,241740,758,12476,2233,443,40865,1239,206,195,695,0,352,183,654,255,283,195,4,4,539,230,50,90,117,22,397,110,469,435,242,3,5,78,19,897,264,469,2,1,1,6,0,0,27,0,225,21,71,12,32,0,6,15,0,0
61,2013,3,3,605227,2564,76301,13739,92206,35788,288071,19056,1598122,60467,825,76110,402595,174,84,1,68443,22160,2493,1088,258,4353,11763,505,812,480,768,57937,52717,5955,65751,8344,39,1921,4008,32429,18707,13523,6932,1052,63,2381,267878,519,178,237,19982,5561,4454,3517,8324,121,423,4771,1772,164,15235,586693,624,745,166521,2436,1532,5752,1242,473,135,3724,4886,345,172,550,197514,381,4503,149219,1417,2732,1087,151,312,490,34,3513,3162,6,24150,6250,2846,2471,13121,108,11647,107920,3702,6916,254,953,5,2008,3896,304,16387,708,347,14146,2386,70,695,241070,847,11663,2321,637,37196,1307,403,169,624,0,302,198,582,295,368,294,8,9,454,320,50,47,328,8,455,64,587,498,216,3,20,90,37,789,197,579,4,1,4,28,1,3,11,0,176,14,52,6,12,0,15,11,31,0
62,2013,3,4,587830,1904,70397,13467,97505,28506,271442,16937,1632058,53230,878,68269,346932,116,69,1,70065,21864,2362,906,298,5057,11809,560,715,309,883,55590,54422,4547,59938,9694,43,2317,3910,27778,18275,13748,6589,1036,85,2556,247708,243,246,201,18954,5479,4263,4063,7628,158,415,4644,1811,170,13043,511373,574,1065,137014,2441,1622,9748,946,345,200,4465,3763,295,195,544,172881,322,4116,136741,1131,2560,926,157,476,617,28,3380,2620,6,20586,5614,2656,1844,12384,22,11205,85619,4157,6654,355,948,5,1290,3191,315,15112,665,288,12204,2267,6,643,211080,888,11632,1958,472,38096,1254,418,153,594,0,237,142,375,250,234,113,30,2,296,174,48,97,301,12,281,43,593,452,213,6,12,62,53,660,316,555,4,2,12,7,0,3,4,1,159,19,135,7,22,0,23,10,0,0
63,2013,3,5,1,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2013,3,6,178823,971,25546,4609,15820,2321,113355,6430,458082,20851,34,3799,165010,14,28,3,18273,4181,697,305,46,1175,4140,104,35,24,411,17488,15764,386,17172,2446,5,628,1181,9335,4831,4789,1781,292,6,710,103619,131,32,35,6134,1410,1138,906,2171,9,204,1297,461,61,1714,42772,148,476,15038,663,201,1051,387,47,3,1106,1337,218,5,65,10748,204,1175,38636,52,1143,392,10,125,115,6,1029,826,8,7050,2142,978,510,3501,4,3408,6571,1378,2491,156,309,6,772,1144,141,4941,264,240,4619,125,3,123,64946,127,3388,561,61,16220,99,49,56,167,0,124,79,199,128,182,47,4,1,99,59,5,24,82,2,55,36,168,188,39,3,2,77,30,323,149,203,0,1,5,2,0,0,2,0,18,0,19,0,2,0,0,1,0,0
